FirstSurvey,Surveyno,WVDNRID,Date,JulianDay,Year,County,Scout,Land,Hours,PublicPrivate,Gobbling,Gcalled,GSeen,JSeen,GKilled,GCrip,GMissed,Intensity,HHeard,TotCalled,HSeen,HCalled,UnknownTK,Deer,Squirrels,Bear,Fox,Bobcats,RGFlushed,RGDrum,Coyotes,TKWinKill,DRWinKill,Temp,Precip,Wind,Cloud,Woods,Batch,Region,District,StartDate,WOS
0,190164,52233,4/19/2019,108,2019,Greenbrier,0,0,2,,0,0,3,0,1,0,0,2,4,4,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J223,2,4,4/15/2019,1
0,190164,52233,4/17/2019,106,2019,Greenbrier,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J223,2,4,4/15/2019,1
1,190164,52233,4/16/2019,105,2019,Greenbrier,0,0,4,,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19J223,2,4,4/15/2019,1
0,190163,33518,5/10/2019,129,2019,Summers,0,0,2.5,,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19J223,3,4,4/15/2019,4
0,190163,33518,5/8/2019,127,2019,Summers,0,0,3,,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19J223,3,4,4/15/2019,4
0,190163,33518,5/6/2019,125,2019,Summers,0,0,1,,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19J223,3,4,4/15/2019,4
0,190163,33518,5/3/2019,122,2019,Summers,0,0,3.5,,1,0,0,0,0,0,0,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19J223,3,4,4/15/2019,3
0,190163,33518,5/1/2019,120,2019,Summers,0,0,4,,1,1,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19J223,3,4,4/15/2019,3
0,190163,33518,4/26/2019,115,2019,Pendleton,0,0,0.5,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,GH19J223,1,2,4/15/2019,2
0,190163,33518,4/25/2019,114,2019,Pendleton,0,0,4.5,,0,0,0,0,0,0,0,,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,1,1,0,0,GH19J223,1,2,4/15/2019,2
0,190163,33518,4/24/2019,113,2019,Pendleton,0,0,5.5,,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19J223,1,2,4/15/2019,2
0,190163,33518,4/23/2019,112,2019,Pendleton,0,0,2,,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,3,0,0,GH19J223,1,2,4/15/2019,2
0,190163,33518,4/18/2019,107,2019,Jackson,0,0,1.25,,2,1,1,0,1,0,0,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19J223,6,6,4/15/2019,1
0,190163,33518,4/17/2019,106,2019,Jackson,0,0,6,,3,0,2,0,0,0,0,4,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19J223,6,6,4/15/2019,1
0,190163,33518,4/16/2019,105,2019,Roane,0,0,5.25,,3,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,3,0,0,GH19J223,6,6,4/15/2019,1
1,190163,33518,4/15/2019,104,2019,Jackson,0,0,3,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,GH19J223,6,6,4/15/2019,1
0,190162,5605,5/8/2019,127,2019,Lewis,0,0,1,,0,1,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19J223,4,3,4/15/2019,4
0,190162,5605,5/4/2019,123,2019,Lewis,0,0,4,,0,1,2,0,0,0,0,2,2,2,1,1,2,3,3,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19J223,4,3,4/15/2019,3
0,190162,5605,5/3/2019,122,2019,Lewis,0,0,4,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19J223,4,3,4/15/2019,3
0,190162,5605,4/27/2019,116,2019,Lewis,0,0,2,,0,0,0,0,0,0,0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19J223,4,3,4/15/2019,2
0,190162,5605,4/23/2019,112,2019,Upshur,0,0,1,,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,GH19J223,4,3,4/15/2019,2
0,190162,5605,4/20/2019,109,2019,Lewis,0,0,4,,0,0,0,0,0,0,0,5,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,3,1,2,0,0,GH19J223,4,3,4/15/2019,1
0,190162,5605,4/17/2019,106,2019,Lewis,0,0,5,,0,0,0,0,0,0,0,5,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,1,0,0,GH19J223,4,3,4/15/2019,1
1,190162,5605,4/16/2019,105,2019,Lewis,0,0,5,,0,0,0,4,0,0,0,5,1,0,0,0,4,5,0,0,0,0,0,0,0,0,0,3,1,1,0,0,GH19J223,4,3,4/15/2019,1
0,190161,70882,4/16/2019,105,2019,Harrison,0,0,1,,4,1,1,0,1,0,0,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,1,5,0,0,GH19J223,4,1,4/15/2019,1
1,190161,70882,4/15/2019,104,2019,Harrison,0,0,3.5,,3,2,2,0,1,0,0,3,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,3,6,5,0,0,GH19J223,4,1,4/15/2019,1
0,190160,,4/24/2019,113,2019,McDowell,0,0,2,,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,2,0,0,GH19J223,3,4,4/15/2019,2
0,190160,,4/23/2019,112,2019,McDowell,0,0,2,,2,2,2,0,1,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19J223,3,4,4/15/2019,2
0,190160,,4/20/2019,109,2019,McDowell,0,0,2,,1,0,1,0,0,0,0,2,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,3,3,2,0,0,GH19J223,3,4,4/15/2019,1
0,190160,,4/18/2019,107,2019,McDowell,0,0,4,,1,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,2,0,0,GH19J223,3,4,4/15/2019,1
0,190160,,4/17/2019,106,2019,McDowell,0,0,4,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,2,0,0,GH19J223,3,4,4/15/2019,1
1,190160,,4/16/2019,105,2019,McDowell,0,0,5,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,GH19J223,3,4,4/15/2019,1
0,190159,18527,5/11/2019,130,2019,Marshall,0,0,7,,3,0,0,0,0,0,0,1,1,2,2,2,2,3,3,0,0,0,0,0,0,0,0,3,1,4,0,0,GH19J223,5,1,4/15/2019,4
0,190159,18527,5/4/2019,123,2019,Marshall,0,0,6,,7,0,2,0,0,0,0,2,0,0,1,0,3,6,7,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19J223,5,1,4/15/2019,3
0,190159,18527,4/27/2019,116,2019,Marshall,0,0,6,,1,0,0,0,0,0,0,2,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,3,1,4,0,0,GH19J223,5,1,4/15/2019,2
0,190159,18527,4/21/2019,110,2019,Marshall,0,0,2,,7,1,3,0,0,0,0,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,GH19J223,5,1,4/15/2019,1
0,190159,18527,4/19/2019,108,2019,Marshall,0,0,4,,1,0,0,0,0,0,0,2,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19J223,5,1,4/15/2019,1
0,190159,18527,4/18/2019,107,2019,Marshall,0,0,4,,5,0,0,0,0,0,0,2,0,0,2,0,1,3,10,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19J223,5,1,4/15/2019,1
0,190159,18527,4/17/2019,106,2019,Marshall,0,0,4,,3,0,1,0,0,0,0,2,0,0,2,0,1,2,7,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19J223,5,1,4/15/2019,1
0,190159,18527,4/16/2019,105,2019,Marshall,0,0,2,,6,1,1,0,1,0,0,4,3,1,0,0,1,1,4,0,0,0,0,0,0,0,0,3,1,4,0,0,GH19J223,5,1,4/15/2019,1
1,190159,18527,4/15/2019,104,2019,Marshall,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,4,0,0,GH19J223,5,1,4/15/2019,1
0,190158,,5/6/2019,125,2019,Marion,0,0,6,,1,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,2,4,0,0,GH19J223,4,1,4/15/2019,4
1,190158,,4/26/2019,115,2019,Marion,0,0,5,,1,0,2,1,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,2,5,4,0,0,GH19J223,4,1,4/15/2019,2
0,190157,21996,5/11/2019,130,2019,Grant,0,0,6.5,,0,1,1,0,0,0,0,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2,3,2,0,0,GH19J223,1,2,4/15/2019,4
0,190157,21996,5/4/2019,123,2019,Grant,0,0,5,,0,0,0,0,0,0,0,,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,GH19J223,1,2,4/15/2019,3
0,190157,21996,4/27/2019,116,2019,Grant,0,0,6,,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,2,0,0,GH19J223,1,2,4/15/2019,2
0,190157,21996,4/20/2019,109,2019,Mineral,0,0,5.5,,0,0,0,0,0,0,0,,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,2,4,2,0,0,GH19J223,1,2,4/15/2019,1
0,190157,21996,4/19/2019,108,2019,Grant,0,0,5.5,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,GH19J223,1,2,4/15/2019,1
0,190157,21996,4/18/2019,107,2019,Grant,0,0,5.5,,0,0,0,0,0,0,0,2,1,3,3,3,0,2,0,0,0,0,0,1,0,0,0,3,3,2,0,0,GH19J223,1,2,4/15/2019,1
0,190157,21996,4/17/2019,106,2019,Grant,0,0,5.5,,0,1,1,0,0,0,0,3,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,3,1,4,0,0,GH19J223,1,2,4/15/2019,1
0,190157,21996,4/16/2019,105,2019,Grant,0,0,5.75,,0,0,0,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,2,0,0,GH19J223,1,2,4/15/2019,1
1,190157,21996,4/15/2019,104,2019,Mineral,0,0,5.5,,0,0,0,0,0,0,0,,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,3,2,0,0,GH19J223,1,2,4/15/2019,1
0,190156,,4/20/2019,109,2019,Hampshire,0,0,6,,0,0,2,0,1,0,0,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19J223,1,2,4/15/2019,1
0,190156,,4/17/2019,106,2019,Hampshire,0,0,4,,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19J223,1,2,4/15/2019,1
1,190156,,4/16/2019,105,2019,Hampshire,0,0,1.5,,0,0,2,0,1,0,0,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19J223,1,2,4/15/2019,1
1,190155,,4/17/2019,106,2019,Greenbrier,0,0,5,,0,0,0,0,0,0,0,,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,1,3,0,0,GH19J223,2,4,4/15/2019,1
0,190154,,5/7/2019,126,2019,Mason,0,0,6,,7,0,0,0,0,0,0,4,2,0,0,0,0,1,6,0,0,0,0,0,0,0,0,2,0,5,0,0,GH19J223,6,5,4/15/2019,4
0,190154,,5/1/2019,120,2019,Mason,0,0,6,,2,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0,2,0,3,0,0,GH19J223,6,5,4/15/2019,3
0,190154,,4/30/2019,119,2019,Mason,0,0,7,,6,2,0,0,0,0,0,4,2,2,0,0,2,1,2,0,0,0,0,0,0,0,0,2,0,5,0,0,GH19J223,6,5,4/15/2019,3
0,190154,,4/25/2019,114,2019,Lewis,0,0,4,,3,0,0,0,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,5,0,0,GH19J223,4,3,4/15/2019,2
0,190154,,4/24/2019,113,2019,Lewis,0,0,2,,3,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,2,0,5,0,0,GH19J223,4,3,4/15/2019,2
0,190154,,4/23/2019,112,2019,Lewis,0,0,4.5,,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,5,0,0,GH19J223,4,3,4/15/2019,2
0,190154,,4/18/2019,107,2019,Logan,0,0,4,,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,4,0,0,GH19J223,3,5,4/15/2019,1
0,190154,,4/17/2019,106,2019,Logan,0,0,6,,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,GH19J223,3,5,4/15/2019,1
1,190154,,4/16/2019,105,2019,Logan,0,0,4,,2,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,GH19J223,3,5,4/15/2019,1
0,190153,,5/11/2019,130,2019,Monongalia,0,0,7,,2,1,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,5,0,0,GH19J223,4,1,4/15/2019,4
0,190153,,5/5/2019,124,2019,Monongalia,0,0,7,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,GH19J223,4,1,4/15/2019,3
0,190153,,5/4/2019,123,2019,Preston,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,3,0,0,GH19J223,4,1,4/15/2019,3
0,190153,,4/19/2019,108,2019,Monongalia,0,0,2.5,,3,1,1,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19J223,4,1,4/15/2019,1
1,190153,,4/18/2019,107,2019,Monongalia,0,0,6,,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19J223,4,1,4/15/2019,1
0,190152,342846,5/11/2019,130,2019,Doddridge,0,0,4,,2,0,0,0,0,0,0,2,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,3,4,0,0,GH19J223,5,6,4/15/2019,4
0,190152,342846,5/8/2019,127,2019,Doddridge,0,0,4.5,,1,0,0,0,0,0,0,2,1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,2,1,4,0,0,GH19J223,5,6,4/15/2019,4
0,190152,342846,5/4/2019,123,2019,Doddridge,0,0,5,,0,0,0,0,0,0,0,,1,1,1,1,1,0,8,0,0,0,0,0,0,0,0,2,3,4,0,0,GH19J223,5,6,4/15/2019,3
0,190152,342846,4/30/2019,119,2019,Doddridge,0,0,5,,0,1,1,0,0,0,0,1,1,2,1,1,0,1,17,0,0,0,0,1,0,0,0,2,1,4,0,0,GH19J223,5,6,4/15/2019,3
0,190152,342846,4/27/2019,116,2019,Doddridge,0,0,5,,7,0,2,0,0,0,0,3,2,0,2,0,0,1,3,0,0,0,0,0,0,0,0,3,1,4,0,0,GH19J223,5,6,4/15/2019,2
0,190152,342846,4/24/2019,113,2019,Doddridge,0,0,5,,0,0,0,0,0,0,0,,2,1,2,1,2,6,13,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19J223,5,6,4/15/2019,2
0,190152,342846,4/20/2019,109,2019,Doddridge,0,0,4.5,,4,0,0,0,0,0,0,3,1,0,0,0,0,11,7,0,0,0,0,0,0,0,0,2,3,5,0,0,GH19J223,5,6,4/15/2019,1
0,190152,342846,4/17/2019,106,2019,Doddridge,0,0,2.5,,3,2,2,0,1,0,0,4,3,8,6,6,8,1,2,0,0,0,0,1,0,0,0,2,1,5,0,0,GH19J223,5,6,4/15/2019,1
1,190152,342846,4/15/2019,104,2019,Doddridge,0,0,3,,0,0,0,0,0,0,0,,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,6,3,0,0,GH19J223,5,6,4/15/2019,1
0,190151,,5/11/2019,130,2019,Monroe,0,0,3,,1,1,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,GH19J223,3,4,4/15/2019,4
0,190151,,5/10/2019,129,2019,Monroe,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,GH19J223,3,4,4/15/2019,4
0,190151,,5/9/2019,128,2019,Monroe,0,0,2,,0,0,0,0,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,GH19J223,3,4,4/15/2019,4
0,190151,,5/8/2019,127,2019,Monroe,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,GH19J223,3,4,4/15/2019,4
0,190151,,5/7/2019,126,2019,Monroe,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,GH19J223,3,4,4/15/2019,4
0,190151,,5/4/2019,123,2019,Monroe,0,0,3,,0,0,0,0,0,0,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,GH19J223,3,4,4/15/2019,3
0,190151,,5/3/2019,122,2019,Monroe,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,GH19J223,3,4,4/15/2019,3
0,190151,,5/2/2019,121,2019,Monroe,0,0,4,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,GH19J223,3,4,4/15/2019,3
0,190151,,5/1/2019,120,2019,Monroe,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,GH19J223,3,4,4/15/2019,3
0,190151,,4/30/2019,119,2019,Monroe,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,GH19J223,3,4,4/15/2019,3
0,190151,,4/27/2019,116,2019,Monroe,0,0,3,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,GH19J223,3,4,4/15/2019,2
0,190151,,4/26/2019,115,2019,Monroe,0,0,1,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,GH19J223,3,4,4/15/2019,2
0,190151,,4/25/2019,114,2019,Monroe,0,0,2,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,GH19J223,3,4,4/15/2019,2
0,190151,,4/24/2019,113,2019,Monroe,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,GH19J223,3,4,4/15/2019,2
0,190151,,4/23/2019,112,2019,Monroe,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,GH19J223,3,4,4/15/2019,2
0,190151,,4/22/2019,111,2019,Monroe,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,GH19J223,3,4,4/15/2019,2
0,190151,,4/20/2019,109,2019,Monroe,0,0,4,,0,0,1,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,3,0,2,0,0,GH19J223,3,4,4/15/2019,1
0,190151,,4/19/2019,108,2019,Monroe,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,3,1,2,0,0,GH19J223,3,4,4/15/2019,1
0,190151,,4/18/2019,107,2019,Monroe,0,0,6,,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,GH19J223,3,4,4/15/2019,1
1,190151,,4/16/2019,105,2019,Monroe,0,0,2,,7,1,5,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,GH19J223,3,4,4/15/2019,1
0,190150,106970,5/4/2019,123,2019,Mercer,0,0,3,,0,0,0,0,0,0,0,,0,1,3,1,0,2,6,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19J223,3,4,4/15/2019,3
0,190150,106970,5/3/2019,122,2019,Mercer,0,0,2,,0,0,0,0,0,0,0,,0,2,4,2,0,4,8,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19J223,3,4,4/15/2019,3
0,190150,106970,4/28/2019,117,2019,Mercer,0,0,2.5,,0,0,0,0,0,0,0,,1,1,2,1,0,3,2,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19J223,3,4,4/15/2019,2
0,190150,106970,4/27/2019,116,2019,Mercer,0,0,2,,0,0,0,0,0,0,0,,0,0,3,0,1,5,7,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19J223,3,4,4/15/2019,2
0,190150,106970,4/21/2019,110,2019,Mercer,0,0,2,,0,0,0,0,0,0,0,,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,3,1,2,0,0,GH19J223,3,4,4/15/2019,1
0,190150,106970,4/20/2019,109,2019,Mercer,0,0,5,,0,0,0,0,0,0,0,,0,0,3,0,0,4,2,0,0,0,0,0,0,0,0,3,4,1,0,0,GH19J223,3,4,4/15/2019,1
0,190150,106970,4/19/2019,108,2019,Mercer,0,0,4.5,,0,0,0,0,0,0,0,,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,3,4,1,0,0,GH19J223,3,4,4/15/2019,1
1,190150,106970,4/18/2019,107,2019,Mercer,0,0,5,,0,0,0,0,0,0,0,,1,1,0,1,2,5,0,0,0,0,0,0,0,0,0,2,0,3,0,0,GH19J223,3,4,4/15/2019,1
0,190149,,5/7/2019,126,2019,Wetzel,0,0,6,,4,0,0,0,0,0,0,4,2,2,2,2,0,2,4,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19J223,5,1,4/15/2019,4
0,190149,,5/4/2019,123,2019,Wetzel,0,0,4,,2,0,0,0,0,0,0,2,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19J223,5,1,4/15/2019,3
0,190149,,5/1/2019,120,2019,Wetzel,0,0,6,,3,1,1,0,0,0,0,3,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19J223,5,1,4/15/2019,3
0,190149,,4/28/2019,117,2019,Wetzel,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,2,3,3,0,0,GH19J223,5,1,4/15/2019,2
0,190149,,4/27/2019,116,2019,Wetzel,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,GH19J223,5,1,4/15/2019,2
0,190149,,4/23/2019,112,2019,Wetzel,0,0,6,,3,0,0,0,0,0,0,3,3,0,0,0,0,2,7,0,0,0,0,0,0,0,0,3,1,2,0,0,GH19J223,5,1,4/15/2019,2
0,190149,,4/20/2019,109,2019,Wetzel,0,0,5,,1,0,0,0,0,0,0,1,1,1,6,1,6,4,6,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19J223,5,1,4/15/2019,1
0,190149,,4/17/2019,106,2019,Wetzel,0,0,5,,2,1,1,0,0,0,1,4,0,1,0,0,0,5,4,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19J223,5,1,4/15/2019,1
1,190149,,4/16/2019,105,2019,Wetzel,0,0,5,,5,2,3,1,0,0,0,1,2,2,6,0,9,1,5,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19J223,5,1,4/15/2019,1
0,190148,17107,5/7/2019,126,2019,Upshur,0,0,6,,0,0,0,0,0,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19J223,4,3,4/15/2019,4
0,190148,17107,5/6/2019,125,2019,Upshur,0,0,3,,3,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,5,0,0,GH19J223,4,3,4/15/2019,4
0,190148,17107,4/30/2019,119,2019,Upshur,0,0,5,,0,0,0,0,0,0,0,,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,3,4,5,0,0,GH19J223,4,3,4/15/2019,3
0,190148,17107,4/29/2019,118,2019,Upshur,0,0,1,,2,1,1,0,1,0,0,4,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19J223,4,3,4/15/2019,3
0,190148,17107,4/23/2019,112,2019,Upshur,0,0,6,,1,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19J223,4,3,4/15/2019,2
0,190148,17107,4/22/2019,111,2019,Upshur,0,0,6,,3,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19J223,4,3,4/15/2019,2
0,190148,17107,4/20/2019,109,2019,Upshur,0,0,6,,1,0,1,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19J223,4,3,4/15/2019,1
0,190148,17107,4/19/2019,108,2019,Upshur,0,0,6,,1,2,2,0,0,0,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0,0,GH19J223,4,3,4/15/2019,1
0,190148,17107,4/18/2019,107,2019,Upshur,0,0,6,,2,0,1,2,0,0,0,,2,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,3,5,0,0,GH19J223,4,3,4/15/2019,1
0,190148,17107,4/17/2019,106,2019,Upshur,0,0,6,,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19J223,4,3,4/15/2019,1
1,190148,17107,4/16/2019,105,2019,Upshur,0,0,6,,2,1,0,1,0,0,0,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,4,1,5,0,0,GH19J223,4,3,4/15/2019,1
0,190147,,4/21/2019,110,2019,Wayne,0,0,4,,3,0,2,0,0,0,0,3,0,1,2,1,0,0,7,0,0,0,0,0,0,0,0,2,3,3,0,0,GH19J223,6,5,4/15/2019,1
0,190147,,4/20/2019,109,2019,Wayne,0,0,2,,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,3,0,0,GH19J223,6,5,4/15/2019,1
